## time, ee_tot, ee(0), phi2_tot, phi2(0), vy2_tot, vy(0), vp2_tot, vp(0), N0p2_tot, N0p(0), Ns2_tot, Ns(0)
    53.00000000  +0.12908284086652E+002  +0.25629203901473E+000  +0.15635622886798E+001  +0.31121850816930E-001  +0.13905351980934E-002  -0.96667111178701E-004  +0.88974183458810E-005  -0.37470857199899E-004  +0.81137880740764E-007  +0.14531777966096E-004  +0.66820557855486E-003  +0.70937672501950E-005
    54.00000000  +0.12917180013883E+002  +0.25645411870994E+000  +0.15592863461419E+001  +0.31018816962513E-001  +0.16544226160867E-002  -0.10511016068651E-003  +0.44774757307190E-005  -0.37547353678902E-004  +0.79839901884945E-007  +0.15781949981584E-004  +0.53735667077180E-003  -0.13722401775483E-005
    55.00000000  +0.12926001342863E+002  +0.25661144469746E+000  +0.15550803356053E+001  +0.30915564390965E-001  +0.19089879477744E-002  -0.11262014382349E-003  +0.18241750841187E-005  -0.37314398420862E-004  +0.78444500890059E-007  +0.16823923967712E-004  +0.41033742441443E-003  -0.10400576805205E-004
    56.00000000  +0.12934750300362E+002  +0.25676419531031E+000  +0.15509426278637E+001  +0.30812249307074E-001  +0.21444931135048E-002  -0.11902887260744E-003  +0.48948425333248E-006  -0.36753755667842E-004  +0.76941603026968E-007  +0.17639520255827E-004  +0.29268642232654E-003  -0.19908012305336E-004
    57.00000000  +0.12943429070127E+002  +0.25691258792168E+000  +0.15468716930160E+001  +0.30709048512759E-001  +0.23518253833245E-002  -0.12417524523374E-003  +0.46814206743348E-007  -0.35850360961821E-004  +0.75325061040819E-007  +0.18212665507892E-004  +0.18956610925593E-003  -0.29799067807331E-004
    58.00000000  +0.12952039799396E+002  +0.25705687758770E+000  +0.15428661050568E+001  +0.30606157278121E-001  +0.25228812625574E-002  -0.12790801065627E-003  +0.11480143163900E-006  -0.34592739856154E-004  +0.73594825931492E-007  +0.18529640382306E-004  +0.10553934833753E-003  -0.39966734436190E-004
    59.00000000  +0.12960584606083E+002  +0.25719735522960E+000  +0.15389245436242E+001  +0.30503786919873E-001  +0.26509104747862E-002  -0.13008849028483E-003  +0.37834681735915E-006  -0.32973397266412E-004  +0.71758928470597E-007  +0.18579302397908E-004  +0.44370705081860E-004  -0.50293400393075E-004
    60.00000000  +0.12969065586128E+002  +0.25733434536585E+000  +0.15350457927883E+001  +0.30402162113326E-001  +0.27308051249570E-002  -0.13059321170739E-003  +0.60594606121345E-006  -0.30989170201510E-004  +0.69835157861351E-007  +0.18353279422911E-004  +0.88611178527666E-005  -0.60651980786358E-004
    61.00000000  +0.12977484820484E+002  +0.25746820341102E+000  +0.15312287368868E+001  +0.30301517970883E-001  +0.27593213974481E-002  -0.12931640937717E-003  +0.66251182588928E-006  -0.28641536886640E-004  +0.67852335551513E-007  +0.17846129623971E-004  +0.72321790537046E-006  -0.70907240977226E-004
    62.00000000  +0.12985844381316E+002  +0.25759931256451E+000  +0.15274723535398E+001  +0.30202096926193E-001  +0.27352239727380E-002  -0.12617234811094E-003  +0.51708865966542E-006  -0.25936875680986E-004  +0.65851098789181E-007  +0.17055464269577E-004  +0.20502846540805E-004  -0.80917300803969E-004
    63.00000000  +0.12994146336989E+002  +0.25772808031821E+000  +0.15237757040893E+001  +0.30104145468501E-001  +0.26593466124598E-002  -0.12109742702984E-003  +0.24508947390800E-006  -0.22886667702899E-004  +0.63884129376415E-007  +0.15982030433870E-004  +0.67550354258765E-004  -0.90535303760334E-004
    64.00000000  +0.13002392755525E+002  +0.25785493461802E+000  +0.15201379218201E+001  +0.30007910776088E-001  +0.25345659273321E-002  -0.11405202421550E-003  +0.24927357513780E-007  -0.19507637697772E-004  +0.62015787330859E-007  +0.14629751397559E-004  +0.14004314041535E-003  -0.99611232091263E-004
    65.00000000  +0.13010585706285E+002  +0.25798031971935E+000  +0.15165581984109E+001  +0.29913637300953E-001  +0.23656890532393E-002  -0.10502204580148E-003  +0.12916810694050E-006  -0.15821828411964E-004  +0.60321135746563E-007  +0.13005723351737E-004  +0.23505869276173E-003  -0.10799384589690E-003
    66.00000000  +0.13018727259706E+002  +0.25810469178134E+000  +0.15130357691334E+001  +0.29821563358803E-001  +0.21592596580800E-002  -0.94020147399377E-004  +0.91057613955823E-006  -0.11856604560050E-004  +0.58884370866145E-007  +0.11120167855287E-004  +0.34869520886733E-003  -0.11553272176084E-003
    67.00000000  +0.13026819485042E+002  +0.25822851424899E+000  +0.15095698973773E+001  +0.29731917779093E-001  +0.19232902261358E-002  -0.81086600573211E-004  +0.27836586491440E-005  -0.76445833809854E-005  +0.57796698983385E-007  +0.89863403668356E-005  +0.47623481985123E-003  -0.12208036419309E-003
    68.00000000  +0.13034864446134E+002  +0.25835225307570E+000  +0.15061598590990E+001  +0.29644916669139E-001  +0.16669317645958E-002  -0.66289782414583E-004  +0.62025197702073E-005  -0.32234897582177E-005  +0.57153728025222E-007  +0.66203960076054E-005  +0.61234258053213E-003  -0.12749436134546E-003
    69.00000000  +0.13042864195331E+002  +0.25847637184165E+000  +0.15028049278002E+001  +0.29560760344362E-001  +0.14000948088156E-002  -0.49726272007719E-004  +0.11636009003694E-004  +0.13640650852208E-005  +0.57052465303522E-007  +0.40412145341875E-005  +0.75129282009239E-003  -0.13163955505292E-003
    70.00000000  +0.13050820765782E+002  +0.25860132682560E+000  +0.14995043606192E+001  +0.29479630473535E-001  +0.11330377487208E-002  -0.31520543583894E-004  +0.19541278528510E-004  +0.60708812286889E-005  +0.57588032878336E-007  +0.12701872474080E-005  +0.88721323267335E-003  -0.13439019430312E-003
    71.00000000  +0.13058736162373E+002  +0.25872756208922E+000  +0.14962573860702E+001  +0.29401687483621E-001  +0.87593996309912E-003  -0.11824252313127E-004  +0.30336946375782E-004  +0.10845542843534E-004  +0.58850227298229E-007  -0.16690307506074E-005  +0.10143362819879E-002  -0.13563204075459E-003
    72.00000000  +0.13066612351666E+002  +0.25885550463371E+000  +0.14930631939009E+001  +0.29327068263563E-001  +0.63847796506824E-003  +0.91848851521760E-005  +0.44377092920965E-004  +0.15632863831523E-004  +0.60920060451183E-007  -0.47507989544559E-005  +0.11272471346220E-002  -0.13526439491756E-003
    73.00000000  +0.13074451251237E+002  +0.25898555968838E+000  +0.14899209274473E+001  +0.29255884200386E-001  +0.42942269653111E-003  +0.31304607199228E-004  +0.61927295125019E-004  +0.20374402912883E-004  +0.63866422386827E-007  -0.79477960149138E-005  +0.12211174406713E-002  -0.13320201207697E-003
    74.00000000  +0.13082254718838E+002  +0.25911810619030E+000  +0.14868296787652E+001  +0.29188219574355E-001  +0.25627526142610E-003  +0.54310006796319E-004  +0.83143827110385E-004  +0.25009043689641E-004  +0.67743005038348E-007  -0.11231345584396E-004  +0.12919148452546E-002  -0.12937687796416E-003
    75.00000000  +0.13090024541831E+002  +0.25925349251251E+000  +0.14837884867015E+001  +0.29124130332906E-001  +0.12495679044355E-003  +0.77955794432755E-004  +0.10805702996059E-003  +0.29473634176273E-004  +0.72585617834913E-007  -0.14571758300951E-004  +0.13365791178689E-002  -0.12373981555221E-003
    76.00000000  +0.13097762427323E+002  +0.25939203249574E+000  +0.14807963379472E+001  +0.29063643255840E-001  +0.39565849574953E-004  +0.10197889962936E-003  +0.13655968322661E-003  +0.33703679312346E-004  +0.78410012576137E-007  -0.17938684602049E-004  +0.13531571870680E-002  -0.11626189613637E-003
    77.00000000  +0.13105469993417E+002  +0.25953400183602E+000  +0.14778521709932E+001  +0.29006755516949E-001  +0.22139372276626E-005  +0.12610138140283E-003  +0.16840100261125E-003  +0.37634079065270E-004  +0.85210316212459E-007  -0.21301473015528E-004  +0.13408911067958E-002  -0.10693563003391E-003
    78.00000000  +0.13113148761943E+002  +0.25967963487617E+000  +0.14749548827891E+001  +0.28953434640117E-001  +0.12946281334829E-004  +0.15003361374922E-003  +0.20318665145069E-003  +0.41199903908292E-004  +0.92958147133708E-007  -0.24629528634286E-004  +0.13002549842520E-002  -0.95775914763603E-004
    79.00000000  +0.13120800152990E+002  +0.25982912184497E+000  +0.14721033377950E+001  +0.28903618841095E-001  +0.69751491225697E-004  +0.17347770838492E-003  +0.24038489797656E-003  +0.44337198731294E-004  +0.10160246418957E-006  -0.27892666644242E-004  +0.12329390820484E-002  -0.82820721406641E-004
    80.00000000  +0.13128425481471E+002  +0.25998260658205E+000  +0.14692963790196E+001  +0.28857217739750E-001  +0.16865979586131E-003  +0.19613113367582E-003  +0.27933878684348E-003  +0.46983805620224E-004  +0.11107016906431E-006  -0.31061456045854E-004  +0.11417815761503E-002  -0.68131502968393E-004
    81.00000000  +0.13136025955887E+002  +0.26014018478097E+000  +0.14665328405562E+001  +0.28814113421815E-001  +0.30392577506239E-003  +0.21769048590347E-003  +0.31928393336216E-003  +0.49080195433950E-004  +0.12126745300564E-006  -0.34107549044677E-004  +0.10306507081417E-002  -0.51793311913441E-004
    82.00000000  +0.13143602679356E+002  +0.26030190277575E+000  +0.14638115610679E+001  +0.28774161824105E-001  +0.46828782894235E-003  +0.23785536676693E-003  +0.35937130351223E-003  +0.50570297722629E-004  +0.13208184950266E-006  -0.37003992022531E-004  +0.90428221823775E-003  -0.33914617593066E-004
    83.00000000  +0.13151156652905E+002  +0.26046775688944E+000  +0.14611313976377E+001  +0.28737194412894E-001  +0.65329329183821E-003  +0.25633231930648E-003  +0.39869412277136E-003  +0.51402318275210E-004  +0.14338492654328E-006  -0.39725514484008E-004  +0.76807889108690E-003  -0.14626817982500E-004
    84.00000000  +0.13158688780889E+002  +0.26063769335527E+000  +0.14584912393851E+001  +0.28703020121837E-001  +0.84967522617870E-003  +0.27283877325604E-003  +0.43631787170079E-003  +0.51529533460122E-004  +0.15503552671757E-006  -0.42248792913986E-004  +0.62788070497480E-003  +0.59165560475126E-005
    85.00000000  +0.13166199878377E+002  +0.26081160881334E+000  +0.14558900202646E+001  +0.28671427513374E-001  +0.10477646548143E-002  +0.28710695018935E-003  +0.47131218422539E-003  +0.50911050535382E-004  +0.16688344171922E-006  -0.44552687053674E-004  +0.48971537387555E-003  +0.27540941826851E-004
    86.00000000  +0.13173690680204E+002  +0.26098935137767E+000  +0.14533267304970E+001  +0.28642187126168E-001  +0.12379204080143E-002  +0.29888767871874E-003  +0.50278337197999E-003  +0.49512523254017E-004  +0.17877339063309E-006  -0.46618446698489E-004  +0.35953995342723E-003  +0.50052145354688E-004
    87.00000000  +0.13181161851368E+002  +0.26117072226056E+000  +0.14508004261479E+001  +0.28615053970659E-001  +0.14109579446133E-002  +0.30795407043620E-003  +0.52990625920518E-003  +0.47306812377622E-004  +0.19054915949594E-006  -0.48429887709468E-004  +0.24298460667850E-003  +0.73238031267656E-004
    88.00000000  +0.13188613998369E+002  +0.26135547793347E+000  +0.14483102364453E+001  +0.28589770135297E-001  +0.15585584938260E-002  +0.31410500825507E-003  +0.55195402942086E-003  +0.44274581133738E-004  +0.20205775348033E-006  -0.49973536509377E-004  +0.14510957326483E-003  +0.96870488618538E-004
    89.00000000  +0.13196047681081E+002  +0.26154333279654E+000  +0.14458553685282E+001  +0.28566067467378E-001  +0.16736406586144E-002  +0.31716840031473E-003  +0.56832485705709E-003  +0.40404816208423E-004  +0.21315341294336E-006  -0.51238742873508E-004  +0.70185856950417E-004  +0.12070765506544E-003
    90.00000000  +0.13203463424685E+002  +0.26173396232189E+000  +0.14434351094300E+001  +0.28543670294545E-001  +0.17506781918491E-002  +0.31700415464696E-003  +0.57856422157731E-003  +0.35695265549383E-004  +0.22370135052027E-006  -0.52217761322525E-004  +0.21509162214990E-004  +0.14449637850734E-003
